date,store_nbr,item_nbr,unit_sales,onpromotion
2014-10-11,1,1317092,1.0,0.0
2013-09-28,51,660502,4.0,2.0
2017-06-09,28,522941,4.0,0.0
2015-10-03,14,1047681,13.0,0.0
2013-04-27,13,407542,7.0,2.0
2016-08-08,48,1473478,6.492,0.0
2016-05-09,48,368419,16.0,0.0
2014-03-10,34,1457182,3.0,2.0
2016-09-19,7,986193,8.0,0.0
2017-07-03,21,1332664,3.0,0.0
2016-09-13,11,1121513,4.0,1.0
2016-05-19,10,1239905,3.0,0.0
2014-01-02,38,871118,6.951,2.0
2015-11-05,11,1118775,1.0,0.0
2015-06-29,5,1457181,11.0,0.0
2013-11-10,7,554047,3.0,2.0
2017-02-08,29,958016,7.0,1.0
2016-09-07,51,115894,11.0,0.0
2015-10-12,2,354922,2.0,0.0
2016-01-10,45,1047680,140.0,0.0
2016-04-07,15,940591,6.0,0.0
2016-05-21,53,116311,1.0,1.0
2016-08-18,24,1320701,2.0,0.0
2015-09-13,39,1416362,3.0,0.0
2015-04-07,43,584126,113.575,0.0
2014-07-06,28,1489868,13.0,0.0
2017-04-05,2,1991151,1.0,0.0
2016-08-04,17,759694,5.0,0.0
2014-04-30,15,1109326,10.0,0.0
2016-11-22,44,1711747,7.0,0.0
2016-03-23,47,1463786,13.0,0.0
2016-04-17,8,1958189,5.0,0.0
2017-02-12,7,1342008,1.0,0.0
2017-05-02,25,812716,2.0,1.0
2017-06-23,1,583797,2.095,1.0
2017-01-03,1,1920069,2.0,0.0
2017-01-05,13,1472433,1.0,0.0
2015-10-31,34,1975578,5.0,0.0
2017-04-24,20,1260241,3.0,0.0
2017-04-15,16,671067,4.0,0.0
2015-05-26,27,1238497,5.0,0.0
2017-06-15,23,1986627,1.0,0.0
2013-12-30,25,759694,11.0,2.0
2017-01-28,49,472526,8.0,0.0
2016-08-19,39,1109391,4.0,0.0
2017-02-14,46,913364,16.0,0.0
2013-10-20,33,881701,4.0,2.0
2014-09-03,47,410257,53.0,0.0
2015-07-14,46,888682,3.0,0.0
2013-11-13,5,802831,9.0,2.0
2015-10-21,30,1463855,30.0,0.0
2015-10-15,7,1920035,8.0,0.0
2016-06-10,14,1466819,1.0,0.0
2014-09-05,1,902839,1.0,0.0
2014-01-26,49,1428331,12.0,2.0
2016-11-12,1,1102268,2.0,1.0
2016-09-18,40,1990612,3.0,0.0
2015-09-01,39,1463594,3.0,0.0
2014-09-09,48,1086172,1.0,0.0
2015-07-30,37,1473393,49.45,0.0
2017-01-17,45,1457000,2.0,0.0
2015-06-23,33,940591,3.0,0.0
2016-04-14,37,1105212,19.0,0.0
2015-10-06,6,1225769,4.0,0.0
2014-08-24,30,253103,3.0,0.0
2016-02-04,23,2010667,2.0,0.0
2017-02-26,51,634054,1.274,0.0
2014-10-20,2,939210,1.0,0.0
2015-11-21,41,158788,1.0,0.0
2016-06-09,43,938566,2.0,0.0
2014-01-09,26,418238,2.0,2.0
2014-11-07,3,456870,2.0,0.0
2017-02-06,8,1958177,36.0,0.0
2017-03-02,15,1958185,1.0,0.0
2015-12-16,48,1660271,6.0,1.0
2015-11-10,33,692531,7.0,0.0
2016-05-05,34,1473475,4.745,0.0
2017-03-26,50,1088002,2.0,0.0
2017-02-16,24,1717663,11.018,0.0
2016-07-01,50,1689921,12.8,0.0
2017-03-02,3,907684,10.0,0.0
2016-04-12,2,578467,2.0,0.0
2015-02-08,26,1137146,1.0,0.0
2014-09-15,17,1239792,2.0,0.0
2016-01-22,5,1726956,3.0,0.0
2017-06-13,48,468058,2.0,0.0
2015-06-04,35,1695956,7.961999999999998,0.0
2014-03-20,47,795611,1.0,2.0
2016-07-12,4,1696020,15.0,0.0
2017-05-05,48,1913604,4.0,0.0
2017-07-25,38,1066901,2.0,0.0
2016-07-16,30,1242670,2.0,0.0
2014-04-20,25,1047702,4.0,0.0
2015-02-01,2,314570,7.0,0.0
2016-11-23,13,1463483,1.0,0.0
2013-12-06,40,1171142,4.0,2.0
2015-11-01,20,1466826,1.0,0.0
2017-07-16,29,877514,5.0,0.0
2016-02-23,38,1078288,1.0,0.0
2016-12-03,28,255199,6.0,0.0
2015-06-08,5,890215,11.0,0.0
2013-03-05,28,308916,2.0,2.0
2015-08-12,50,859966,2.0,0.0
2013-12-29,39,1239812,5.0,2.0
2014-11-19,47,1090401,4.0,0.0
2016-09-22,51,1420007,1.0,0.0
2015-10-23,4,1457217,7.0,0.0
2017-05-18,42,1696020,6.0,0.0
2015-09-01,36,1209720,8.0,0.0
2015-05-27,26,1047753,2.0,0.0
2015-10-30,6,1228320,6.0,0.0
2014-07-03,10,514327,2.0,0.0
2015-10-28,42,162066,3.0,0.0
2017-06-05,33,2075733,3.0,1.0
2017-02-12,32,211203,2.0,0.0
2016-03-30,1,1920069,2.0,0.0
2017-05-06,26,1464073,4.0,0.0
2016-05-21,19,1089045,9.0,0.0
2014-03-08,13,264299,4.0,2.0
2014-12-06,11,1457229,6.0,0.0
2014-05-14,12,938570,5.0,0.0
2017-06-28,48,1969929,3.0,0.0
2015-04-17,38,213788,17.0,0.0
2017-07-10,41,2011399,2.0,0.0
2014-12-09,30,572838,2.0,0.0
2017-05-18,31,1464086,42.0,0.0
2016-06-25,28,850333,11.0,0.0
2015-04-17,38,315320,1.0,0.0
2016-03-21,24,1158719,7.0,0.0
2016-06-12,18,1463855,31.0,0.0
2016-12-03,49,1695844,32.0,0.0
2013-07-10,37,939131,3.0,2.0
2016-11-06,48,742735,5.0,0.0
2014-07-12,39,1152346,2.0,0.0
2016-12-09,1,363889,38.0,0.0
2016-10-13,30,1463862,4.0,0.0
2016-01-19,25,1072173,3.0,0.0
2013-05-22,44,554152,4.0,2.0
2016-05-02,50,1913464,17.0,0.0
2015-09-18,7,1361205,2.0,0.0
2016-04-23,41,115894,6.0,0.0
2017-04-20,32,1053944,1.0,0.0
2017-05-03,31,1457339,3.0,0.0
2013-12-14,15,464333,20.0,2.0
2013-10-21,50,255202,1.0,2.0
2014-08-31,46,210520,1.0,0.0
2013-02-03,17,407552,5.0,2.0
2016-09-30,32,1987653,2.0,0.0
2014-07-12,25,862454,8.0,1.0
2014-09-28,46,1222571,24.0,0.0
2017-02-25,44,872307,1.0,0.0
2015-06-17,19,572838,4.0,0.0
2017-05-08,18,1938490,4.0,0.0
2016-10-13,51,1970831,4.0,0.0
2013-09-06,48,1161555,3.0,2.0
2017-05-27,43,752987,1.0,0.0
2016-01-07,6,258268,3.0,0.0
2015-06-25,26,428488,2.0,0.0
2016-10-22,16,1464210,29.0,0.0
2017-03-14,27,1920095,2.0,0.0
2013-05-19,3,844017,19.0,2.0
2017-02-13,10,586969,1.0,0.0
2013-01-04,31,999546,2.0,2.0
2016-12-06,10,454414,6.0,0.0
2014-03-24,50,1089843,9.0,2.0
2014-11-02,51,1473509,8.682,0.0
2016-12-22,36,308726,1.0,0.0
2017-06-18,40,953562,7.0,0.0
2014-03-14,25,564272,3.0,2.0
2016-10-21,1,1473480,3.68,0.0
2017-03-13,51,315279,4.0,0.0
2014-03-27,11,358096,3.0,2.0
2015-02-03,44,1347977,4.0,0.0
2017-05-25,13,457471,6.0,0.0
2017-08-01,6,2054291,5.0,0.0
2015-06-03,38,583795,2.866,0.0
2014-04-16,6,428488,1.0,0.0
2016-12-11,35,1693653,2.0,0.0
2015-09-23,21,841614,1.0,0.0
2015-09-12,44,681606,14.0,0.0
2016-03-05,1,1695820,5.0,0.0
2014-04-14,48,514757,15.0,0.0
2017-04-24,40,1306199,4.0,1.0
2014-01-27,48,264753,11.0,2.0
2015-04-12,5,847894,4.0,0.0
2017-05-25,45,358564,4.0,0.0
2014-11-24,40,514149,1.0,0.0
2013-10-04,11,691945,1.0,2.0
2016-09-01,38,1150954,1.0,0.0
2016-04-27,49,1463852,2.0,0.0
2015-12-21,23,828632,4.0,0.0
2016-11-11,37,1695875,11.0,0.0
2016-01-09,36,1489899,16.0,0.0
2017-03-28,6,1976260,17.0,0.0
2015-12-16,17,223434,5.0,0.0
2013-09-07,23,916885,8.0,2.0
2013-06-10,3,1102975,5.0,2.0
2016-08-27,21,165727,2.0,0.0
2016-08-02,49,1239902,46.255,0.0
2015-02-13,3,849312,14.0,0.0
2016-05-30,34,1160872,7.0,0.0
2014-03-23,8,743496,1.0,2.0
2013-06-09,31,519560,4.936,2.0
2013-08-18,15,1070962,4.0,2.0
2017-03-02,18,1239915,2.0,1.0
2015-03-19,41,458029,1.0,0.0
2015-07-10,16,358134,4.0,1.0
2017-06-15,22,812751,6.0,0.0
2013-04-03,26,907684,7.0,2.0
2013-09-06,38,902839,4.0,2.0
2017-03-11,20,1053944,4.0,0.0
2013-02-17,50,795610,8.0,2.0
2015-11-20,7,1022053,5.0,0.0
2016-04-09,16,1938490,4.0,0.0
2017-03-15,23,1456996,3.0,0.0
2016-08-20,24,258537,1.0,0.0
2015-09-06,28,1717057,2.0,0.0
2015-07-26,2,1288226,2.218,0.0
2017-04-13,41,732006,4.0,0.0
2014-04-11,46,598492,3.0,0.0
2015-10-25,39,1062927,3.0,0.0
2016-01-28,1,929627,1.0,0.0
2013-01-06,48,258396,17.0,2.0
2013-02-24,2,414305,15.0,2.0
2013-05-01,4,315460,7.0,2.0
2015-10-02,21,1914277,10.0,0.0
2017-01-21,8,1609836,10.0,0.0
2014-12-13,7,1166474,5.0,0.0
2015-02-21,15,314879,2.0,0.0
2014-08-28,34,890215,2.0,0.0
2016-09-29,23,315320,2.0,0.0
2015-09-02,10,414621,2.0,0.0
2015-10-11,18,112830,2.0,0.0
2015-04-16,15,401911,1.0,0.0
2013-09-02,1,527757,1.0,2.0
2013-11-14,31,1239869,3.547,2.0
2013-06-11,4,322094,1.0,2.0
2017-04-06,46,510055,1.0,0.0
2015-09-06,40,1370025,3.0,0.0
2016-08-10,3,1958201,6.0,0.0
2017-01-24,24,1145597,1.0,0.0
2013-01-04,4,1080001,4.0,2.0
2014-08-16,12,838415,1.0,0.0
2013-05-02,39,1114567,2.0,2.0
2015-06-02,39,981655,1.0,0.0
2015-02-13,48,1109390,9.0,0.0
2016-01-02,27,699686,7.381,0.0
2017-05-14,9,829389,2.0,0.0
2016-09-20,11,1642400,24.509,1.0
2014-07-12,8,258396,22.0,0.0
2016-04-14,29,1457344,2.0,0.0
2013-11-04,4,1167175,10.0,2.0
2017-01-20,45,2027090,2.0,0.0
2015-09-07,46,1176559,3.0,0.0
2014-06-17,38,841841,15.0,0.0
2014-11-15,38,108701,5.0,0.0
2015-11-18,1,911989,4.0,0.0
2017-05-18,34,2016716,2.0,0.0
2016-09-26,42,1502392,28.933,0.0
2015-08-19,27,671699,5.121,0.0
2016-12-08,17,265559,54.0,0.0
2015-09-19,54,819194,3.0,0.0
2014-08-03,13,472526,2.0,0.0
2014-11-23,7,681606,3.0,0.0
2013-11-11,16,153267,2.0,2.0
2016-03-14,25,1047686,13.0,0.0
2013-08-20,38,795610,7.0,2.0
2015-10-16,47,1348487,1.0,0.0
2017-06-03,47,1079254,12.0,0.0
2017-06-28,53,881912,2.0,0.0
2015-12-10,47,514729,3.0,0.0
2013-03-08,39,422452,5.0,2.0
2016-02-27,21,897348,8.0,0.0
2016-11-10,20,1354711,31.0,0.0
2017-04-23,24,1463621,1.0,0.0
2016-12-31,47,1309672,4.0,0.0
2015-12-11,9,323227,1.0,0.0
2016-12-27,41,329362,2.0,0.0
2015-03-20,13,1354390,2.0,0.0
2016-03-18,12,514144,13.0,0.0
2013-11-17,7,111397,10.0,2.0
2017-02-17,20,1047682,1.0,1.0
2014-07-27,45,877513,14.0,0.0
2014-09-09,36,839363,19.0,0.0
2016-11-20,2,1239891,6.066,0.0
2013-01-28,24,457727,4.0,2.0
2017-02-15,54,876223,2.0,0.0
2016-10-09,12,1047705,8.0,0.0
2014-12-15,8,1354390,2.0,0.0
2017-06-14,47,1121515,2.0,0.0
2016-12-06,25,1370542,21.0,0.0
2014-11-22,28,1346638,19.0,0.0
2017-06-08,40,2010370,3.0,0.0
2017-07-31,5,1939531,10.0,0.0
2017-03-31,18,902200,13.0,0.0
2014-07-27,38,310647,1.0,0.0
2015-08-06,8,1463801,8.0,0.0
2016-09-21,38,2011328,8.0,0.0
2017-05-16,22,1695950,3.162,1.0
2014-06-14,44,1089079,1.0,0.0
2014-11-08,1,1261376,1.0,0.0
2016-01-09,13,1457181,6.0,0.0
2013-06-29,19,838844,6.0,2.0
2016-03-09,10,872309,2.0,0.0
2017-03-22,31,740714,6.0,0.0
2016-08-23,48,1926217,13.0,0.0
2016-07-26,25,1463603,1.0,0.0
2015-10-06,11,368624,11.0,0.0
2013-12-09,39,850333,18.0,2.0
2016-12-21,9,1973919,1.0,0.0
2016-05-26,8,1072167,1.0,0.0
2016-02-26,53,559044,2.0,0.0
2015-09-07,39,793345,1.0,0.0
2013-07-24,41,1014865,6.0,2.0
2016-09-11,14,804974,3.0,1.0
2013-04-22,7,771157,2.0,2.0
2015-08-29,12,819227,2.097,0.0
2017-06-04,40,2005877,28.0,0.0
2015-08-16,1,1149579,2.0,0.0
2016-06-17,7,1229025,7.0,0.0
2016-12-29,45,1503847,81.071,0.0
2015-03-23,7,559872,24.0,0.0
2014-02-11,31,1209718,1.0,2.0
2015-11-22,25,2007117,2.0,0.0
2016-10-29,40,1053945,3.0,0.0
2017-03-22,5,759651,1.0,0.0
2013-01-30,3,1012787,4.0,2.0
2015-08-01,2,1920071,5.0,0.0
2016-09-24,37,819194,4.0,0.0
2017-03-09,40,1693648,26.443,0.0
2015-10-03,6,881910,2.0,0.0
2016-10-27,27,1146803,3.0,0.0
2016-05-06,28,1473499,7.905999999999999,0.0
2017-05-07,41,1229642,5.0,0.0
2016-12-31,27,1926217,73.0,0.0
2015-02-18,41,843608,4.0,0.0
2016-07-08,39,1047753,5.0,0.0
2013-09-22,25,214859,1.0,2.0
2015-04-11,8,1148719,4.0,0.0
2016-03-23,51,1239796,18.0,1.0
2017-08-05,43,1047690,8.0,0.0
2015-04-01,15,1400332,6.0,0.0
2017-03-13,20,1975649,6.0,0.0
2016-07-30,28,1159598,4.0,0.0
2013-06-06,34,1102975,1.0,2.0
2013-02-10,28,161288,9.0,2.0
2016-07-28,41,776057,3.0,0.0
2015-08-07,39,723184,1.0,0.0
2014-02-12,9,364724,22.0,2.0
2017-07-23,44,1975571,6.0,0.0
2014-10-21,14,173111,1.0,0.0
2013-10-09,26,592801,2.0,2.0
2016-12-02,49,271478,4.0,0.0
2016-05-15,26,949053,3.0,0.0
2014-08-03,23,1047682,3.0,0.0
2015-06-05,20,1346636,18.0,0.0
2015-12-19,49,833395,9.0,0.0
2014-02-02,12,414426,8.0,2.0
2013-05-25,33,627263,12.0,2.0
2016-03-23,42,346065,5.0,0.0
2013-09-28,46,823245,5.0,2.0
2014-12-11,30,1239792,2.0,0.0
2014-12-30,44,587156,8.0,0.0
2014-10-24,46,1463610,8.0,0.0
2016-07-27,43,2010762,3.0,0.0
2015-08-08,37,1906100,2.0,0.0
2015-09-18,41,1076066,4.0,0.0
2015-03-09,23,841667,2.0,0.0
2016-10-18,48,749421,2.0,0.0
2016-05-11,12,364829,5.0,1.0
2015-11-18,45,908741,1.0,0.0
2014-01-12,39,404439,2.0,2.0
2014-10-27,39,212550,1.0,0.0
2014-12-02,18,368140,4.0,0.0
2015-09-26,44,633996,17.696,0.0
2014-11-24,44,159156,29.539,0.0
2014-07-02,16,584030,3.532,0.0
2014-12-31,30,172184,4.0,0.0
2017-02-25,47,2010837,9.916,0.0
2016-09-17,7,1346628,2.0,0.0
2015-02-08,28,414425,1.0,0.0
2017-01-23,37,413987,5.0,0.0
2017-07-19,25,1473476,9.173,1.0
2016-10-21,1,265279,3.0,0.0
2014-01-02,24,805311,2.0,2.0
2017-06-30,26,2058758,26.0,1.0
2015-01-17,37,1239890,10.468,0.0
2015-12-01,31,638296,2.0,0.0
2016-03-20,28,1463825,22.0,0.0
2015-11-21,49,155610,3.0,0.0
2014-11-24,24,1312957,15.0,0.0
2015-04-24,9,414752,4.0,0.0
2017-01-07,49,2002465,2.0,0.0
2016-12-24,19,1963540,6.0,1.0
2016-12-21,17,452212,2.0,0.0
2016-11-13,44,1717663,32.32,0.0
2014-11-09,13,1386696,1.0,0.0
2013-05-05,54,368624,3.0,2.0
2016-02-21,39,871421,2.0,0.0
2017-01-20,34,1047394,4.0,0.0
2016-05-28,4,1323422,2.0,0.0
2013-07-22,1,979553,1.0,2.0
2017-02-28,33,464263,4.0,0.0
2016-09-11,7,1990453,1.0,0.0
2015-01-21,35,770456,4.0,0.0
2016-07-16,4,1354719,7.0,0.0
2014-10-01,47,645294,11.0,0.0
2013-12-10,12,363049,2.0,2.0
2017-07-05,7,851982,11.0,0.0
2017-02-03,48,1942510,6.0,0.0
2015-09-30,24,816679,5.042,0.0
2017-02-17,39,1173210,3.0,0.0
2017-07-04,40,2007133,7.0,1.0
2016-11-05,39,358519,9.0,1.0
2013-08-09,32,115892,4.0,2.0
2013-03-30,24,1109390,1.0,2.0
2015-12-01,29,752987,7.0,0.0
2017-06-23,39,759657,2.0,0.0
2014-07-05,49,1342003,21.0,0.0
2013-04-10,18,119024,18.0,2.0
2017-01-28,9,816606,3.0,0.0
2015-06-04,9,155610,1.0,0.0
2015-06-18,17,830797,7.0,0.0
2015-04-30,17,671068,5.0,1.0
2016-11-26,11,2001183,1.0,0.0
2016-04-12,47,1463881,43.0,0.0
2017-04-02,8,1422835,17.0,0.0
2015-03-30,36,760319,8.179,0.0
2016-01-10,10,365138,5.0,0.0
2016-07-04,32,1149225,10.0,0.0
2017-07-31,51,1246758,13.0,0.0
2013-09-05,16,885543,28.0,2.0
2015-07-30,37,326951,3.0,0.0
2015-07-19,51,1463936,1.0,0.0
2014-12-21,8,1235251,1.0,0.0
2014-06-19,5,275823,7.0,0.0
2013-10-11,38,414478,4.0,2.0
2014-09-25,11,759697,1.0,0.0
2016-01-22,50,1913236,4.0,0.0
2016-11-15,50,913966,3.0,0.0
2017-05-28,44,1387609,1.0,0.0
2016-01-08,44,740723,13.0,0.0
2016-05-11,34,1457231,7.0,0.0
2016-03-31,53,805311,2.0,0.0
2015-03-11,39,1168718,1.0,0.0
2014-05-15,37,514149,4.0,0.0
2014-04-19,27,153398,4.0,0.0
2014-09-29,26,1464218,3.0,0.0
2013-06-09,13,513853,3.0,2.0
2017-07-25,30,2001632,3.0,0.0
2016-06-30,17,510052,3.0,1.0
2014-02-26,43,915310,1.0,2.0
2017-04-04,38,1463897,16.0,0.0
2017-07-12,38,1228319,5.0,0.0
2017-04-17,43,1920071,1.0,0.0
2013-08-06,26,1037857,7.0,2.0
2013-08-01,36,1001305,3.0,2.0
2014-10-17,12,1456922,3.0,0.0
2017-04-01,42,1457005,8.0,0.0
2013-01-05,11,315178,2.0,2.0
2016-03-06,31,1948448,3.0,0.0
2014-01-05,15,114799,6.0,2.0
2014-03-13,44,1693645,30.0,2.0
2013-01-07,27,457556,3.0,2.0
2016-01-17,15,1121513,1.0,0.0
2013-04-14,5,771157,4.0,2.0
2014-03-06,37,1146795,51.0,2.0
2016-03-24,35,1473394,7.365,0.0
2014-10-11,8,1463510,37.0,0.0
2015-06-01,14,253145,8.0,0.0
2016-03-04,47,1239845,23.0,0.0
2015-11-22,40,464356,26.0,0.0
2017-03-15,12,1463772,2.0,0.0
2016-04-02,2,655840,1.0,0.0
2016-01-12,42,1943792,3.0,0.0
2016-12-12,36,1354383,6.0,1.0
2013-07-08,50,264452,20.0,2.0
2017-05-26,34,1463767,4.0,0.0
2013-04-02,46,409739,4.0,2.0
2014-09-19,3,575863,3.0,0.0
2017-05-08,45,1963606,7.0,1.0
2015-05-01,16,1117661,7.0,0.0
2017-02-26,37,1457178,3.0,0.0
2015-08-08,18,1299616,3.0,0.0
2014-09-23,51,472526,2.0,0.0
2016-01-17,1,1695935,2.63,0.0
2015-09-14,23,1117661,1.0,0.0
2015-10-23,38,1047679,13.0,0.0
2015-03-14,30,1179580,1.0,0.0
2017-05-29,17,103520,3.0,0.0
2016-09-05,8,1473413,8.758,0.0
2016-07-30,3,999545,13.0,0.0
2017-08-10,23,1242666,4.0,0.0
2016-01-26,18,514327,6.0,0.0
2014-09-01,47,803101,18.0,0.0
2017-03-27,5,938126,1.0,0.0
2014-07-19,46,422452,3.0,0.0
2013-09-25,27,594045,10.0,2.0
2017-06-20,48,1464201,4.0,0.0
2017-03-05,39,315474,8.0,1.0
2017-05-23,45,1047774,3.0,0.0
2014-10-14,49,1324668,12.0,0.0
2017-04-07,32,2027559,85.0,1.0
2015-07-14,23,1751175,13.165,0.0
2013-02-27,33,308766,4.0,2.0
2014-02-28,49,314393,2.0,2.0
2016-04-17,1,459801,4.0,0.0
2017-06-05,41,358264,7.0,0.0
2014-05-21,10,864511,2.0,0.0
2014-09-20,53,982726,13.0,0.0
2015-10-18,29,1457396,3.0,0.0
2017-01-07,38,1441516,6.0,0.0
2016-03-14,22,1576313,1.0,0.0
2016-12-17,44,1472484,5.0,0.0
2015-08-15,5,305081,1.0,0.0
2016-12-21,47,315179,12.0,0.0
2014-12-01,13,1339883,13.0,0.0
2014-11-21,26,587156,2.0,0.0
2014-12-04,43,1087467,1.0,0.0
2014-12-05,15,1695907,5.222,0.0
2015-07-20,47,1464192,16.0,0.0
2016-01-29,50,1105211,9.0,0.0
2014-01-25,38,1047717,11.0,2.0
2016-02-22,32,1121616,9.0,0.0
2016-12-14,42,1533358,1.0,0.0
2017-03-27,50,164036,7.0,0.0
2015-04-23,45,1361205,6.0,0.0
2015-02-20,11,871421,1.0,0.0
2014-02-28,24,1146648,10.0,2.0
2017-07-03,20,459801,4.0,0.0
2016-04-25,46,1239897,11.814,0.0
2016-12-10,8,214860,2.0,0.0
2016-01-26,16,847863,7.0,0.0
2015-08-29,49,1255777,16.0,0.0
2016-10-20,11,168989,2.0,0.0
2013-01-25,30,567750,1.0,2.0
2014-07-01,23,471980,6.0,0.0
2017-07-07,2,1970207,1.0,0.0
2017-07-16,41,253145,4.0,0.0
2016-04-10,43,1333994,7.0,0.0
2013-06-30,50,1047752,21.0,2.0
2016-03-19,36,1501579,4.0,0.0
2016-07-03,3,213066,6.0,0.0
2016-08-20,50,419729,4.0,0.0
2015-12-07,47,2010615,1.0,0.0
2015-08-16,35,940591,2.0,0.0
2016-03-08,18,1473487,4.0,1.0
2016-02-06,35,638978,1.0,0.0
2014-11-09,27,456875,2.0,0.0
2015-05-14,3,812725,4.0,0.0
2016-06-15,47,1342003,3.0,0.0
2014-10-31,11,567750,50.0,0.0
2014-01-31,14,513853,4.0,2.0
2015-11-05,41,1693645,1.0,0.0
2015-08-25,15,1503899,2.0,1.0
2017-02-07,50,129296,5.0,0.0
2016-12-21,42,1079220,3.0,0.0
2015-05-02,51,1037857,22.0,0.0
2015-07-02,41,789905,2.0,0.0
2017-05-16,37,1965853,20.0,0.0
2014-12-20,11,1335305,4.0,0.0
2017-06-01,51,318787,4.0,0.0
2013-12-09,50,1176558,5.0,2.0
2014-06-04,5,1062926,1.0,0.0
2017-04-13,47,1473485,29.455,0.0
2016-04-25,5,1969929,1.0,1.0
2014-07-06,49,1239953,4.0,0.0
2017-06-22,4,1473411,2.766,0.0
2015-04-10,11,716245,1.0,0.0
2015-12-22,41,258395,2.0,0.0
2014-08-07,30,111397,2.0,0.0
2017-05-06,30,464339,2.0,0.0
2015-08-12,26,1695984,2.361,1.0
2016-10-25,43,404332,1.0,0.0
2017-02-23,49,1458849,7.0,0.0
2017-05-29,47,1977420,3.0,0.0
2016-03-08,9,1173853,1.0,0.0
2015-09-03,9,460804,5.0,0.0
2014-09-23,49,564534,14.0,0.0
2016-10-20,7,888682,8.0,0.0
2013-09-07,9,111397,13.0,2.0
2017-06-27,20,358134,1.0,0.0
2017-03-19,4,740714,8.0,0.0
2014-12-23,17,1463568,2.0,0.0
2015-05-25,23,1463602,2.0,0.0
2015-08-08,11,1458461,1.0,0.0
2016-04-17,14,841612,9.0,0.0
2015-05-01,16,987308,2.0,0.0
2016-02-25,33,1239809,14.0,0.0
2016-01-02,10,574898,21.0,0.0
2015-05-30,16,1239740,7.0,0.0
2016-09-22,8,1977420,1.0,0.0
2014-07-12,46,1464077,13.0,0.0
2016-09-07,1,870544,5.0,0.0
2017-06-20,44,1339795,1.0,0.0
2015-10-23,2,634010,3.47,1.0
2013-03-26,25,402136,1.0,2.0
2015-03-20,7,554152,4.0,0.0
2015-10-27,48,1463791,3.0,0.0
2014-06-16,14,1239749,3.0,0.0
2017-06-14,6,215331,12.0,0.0
2015-11-22,45,1441817,17.0,0.0
2017-07-19,54,1085686,2.0,0.0
2014-09-09,50,1057515,1.0,0.0
2015-02-11,24,1239846,9.0,0.0
2015-02-22,38,1239809,29.0,0.0
2016-12-28,17,1089846,8.0,0.0
2013-05-15,48,358232,6.0,2.0
2016-07-11,54,257848,1.0,0.0
2013-08-07,1,916885,4.0,2.0
2016-12-09,43,1146783,2.0,0.0
2015-09-16,26,828630,3.0,0.0
2016-12-05,34,1463810,121.0,1.0
2013-12-03,6,1229643,2.0,2.0
2014-12-12,28,1463626,3.0,0.0
2017-07-03,30,2087567,7.0,0.0
2015-08-11,13,1460018,5.0,0.0
2017-04-03,7,1037856,3.0,0.0
2015-07-10,3,1320701,6.0,1.0
2016-03-12,10,1080756,2.0,0.0
2014-11-28,15,1159414,2.0,0.0
2013-12-07,46,472645,24.0,2.0
2017-05-18,1,564534,4.0,0.0
2016-11-14,21,119624,5.0,1.0
2013-02-13,11,514444,1.0,2.0
2013-05-23,39,844793,1.0,2.0
2014-03-20,23,407608,2.0,2.0
2017-05-15,23,577740,5.0,0.0
2014-01-17,23,839363,12.0,2.0
2016-02-14,4,699687,12.425,0.0
2017-04-28,6,1047775,7.0,1.0
2016-01-07,2,940665,2.0,0.0
2014-05-17,8,1166478,4.0,0.0
2017-02-01,10,1228319,1.0,0.0
2017-04-24,40,885553,2.0,0.0
2016-02-04,15,949298,6.0,0.0
2015-02-11,32,165988,3.0,0.0
2016-10-31,24,668754,1.0,1.0
2014-02-08,50,1230416,3.0,2.0
2016-07-26,39,1146803,5.0,1.0
2014-06-16,3,371434,1.0,0.0
2013-07-16,8,619965,1.0,2.0
2013-08-28,44,514757,1.0,2.0
2015-12-24,29,470625,2.0,0.0
2014-07-29,24,812751,3.0,0.0
2015-05-06,44,956011,1.0,0.0
2015-06-11,13,1239956,7.0,0.0
2015-01-22,45,368136,10.0,0.0
2016-02-10,29,519560,1.466,0.0
2014-01-05,4,1324668,2.0,2.0
2016-08-20,53,2011008,2.0,0.0
2014-09-23,44,938125,9.0,0.0
2017-05-21,29,579759,8.0,0.0
2015-02-17,3,881912,13.0,0.0
2016-08-17,16,698643,3.0,0.0
2014-05-16,8,1114924,2.0,0.0
2016-03-23,11,1281780,1.0,0.0
2016-05-04,51,1239813,1.0,0.0
2013-03-13,2,368419,1.0,2.0
2016-02-04,22,968937,2.0,0.0
2017-07-08,51,563966,23.0,0.0
2013-01-06,15,464302,4.0,2.0
2017-07-17,48,514149,1.0,0.0
2014-05-31,50,1149579,6.0,0.0
2014-05-22,33,769312,1.0,0.0
2014-07-28,9,964752,39.0,0.0
2015-07-20,3,1353191,8.0,0.0
2015-02-03,15,1209719,2.0,0.0
2015-02-18,26,253145,1.0,0.0
2014-12-05,7,771157,4.0,0.0
2016-11-28,46,302998,8.0,1.0
2014-01-15,24,1464153,3.0,2.0
2016-01-07,32,577743,1.0,0.0
2015-01-26,50,979197,4.0,0.0
2014-12-13,49,936994,6.0,0.0
2015-11-10,53,153267,2.0,0.0
2015-07-16,49,1173210,10.0,0.0
2016-09-22,6,1239912,3.0,0.0
2013-12-01,9,1165989,6.0,2.0
2015-09-03,7,1151128,12.0,0.0
2016-10-30,15,564272,2.0,0.0
