ORDERKEY,CUSTKEY,PARTKEY,SUPPKEY,ORDERDATE,REVENUE
90725,263836,270425,11653,19940814,494
90725,263836,17651,10895,19940814,274
90725,263836,254578,17196,19940814,901
90725,263836,85599,10517,19940814,207
90725,263836,459358,17108,19940814,912
90726,284260,99761,4163,19920706,314
90726,284260,270961,16964,19920706,514
90726,284260,38897,10574,19920706,694
90726,284260,337758,6559,19920706,894
90726,284260,90271,10645,19920706,716
90726,284260,374602,10013,19920706,702
90727,45899,285735,5699,19930225,561
90752,122879,170327,245,19941213,778
90752,122879,84549,17419,19941213,202
90752,122879,198401,19469,19941213,611
90752,122879,316514,680,19941213,483
90752,122879,49875,3864,19941213,767
90752,122879,34403,11393,19941213,24
90752,122879,408915,17645,19941213,464
90753,15811,226143,8417,19951031,988
90753,15811,378682,1272,19951031,135
90753,15811,298430,10965,19951031,293
90753,15811,308161,15988,19951031,783
90753,15811,61649,18569,19951031,490
90753,15811,531820,19078,19951031,30
90754,208933,91060,17306,19940308,660
90754,208933,441496,14174,19940308,637
90754,208933,8290,12815,19940308,246
90755,32758,163962,19274,19971210,595
90755,32758,502863,3380,19971210,630
90755,32758,4072,15649,19971210,504
90756,60916,66752,8058,19941129,992
90756,60916,485434,16203,19941129,360
90756,60916,480748,8571,19941129,915
90756,60916,318010,18129,19941129,613
90756,60916,582132,740,19941129,889
90757,199259,263709,4885,19930626,607
90757,199259,555496,1831,19930626,763
90757,199259,212216,4915,19930626,663
90757,199259,306408,13838,19930626,85
90757,199259,584442,7428,19930626,1005
90757,199259,106401,9099,19930626,169
90757,199259,274932,5566,19930626,630
90758,36110,177054,1310,19980113,411
90758,36110,343022,502,19980113,752
90758,36110,360948,15221,19980113,875
90758,36110,450729,14588,19980113,311
90758,36110,396430,7563,19980113,475
90758,36110,383641,3899,19980113,718
90758,36110,249765,715,19980113,412
90759,290263,196612,9954,19930722,526
90784,139655,47459,15498,19940519,793
90784,139655,235410,3718,19940519,716
90785,265486,102732,1366,19920315,405
90785,265486,409925,5743,19920315,534
90785,265486,397133,13106,19920315,802
90786,109846,576735,8399,19920620,73
90786,109846,185007,9501,19920620,694
90787,272647,353679,9856,19970822,246
90787,272647,71754,6467,19970822,724
90787,272647,562165,8364,19970822,572
90788,158812,14128,6062,19971022,479
90788,158812,433365,7825,19971022,290
90788,158812,164179,19935,19971022,259
90788,158812,547736,1764,19971022,77
90788,158812,588153,4095,19971022,20
90788,158812,80797,12491,19971022,599
90788,158812,145201,5200,19971022,45
90789,52060,179267,13479,19970122,796
90790,165448,523605,15260,19970603,511
90791,280816,293024,12798,19920124,217
90791,280816,41263,15000,19920124,125
90791,280816,492621,10536,19920124,406
90791,280816,70304,16726,19920124,468
90791,280816,196130,1914,19920124,134
90791,280816,543744,7225,19920124,802
90816,59692,73152,16054,19920821,485
90816,59692,62794,15669,19920821,223
90816,59692,573977,3146,19920821,96
90817,41131,245295,12170,19960425,337
90818,73277,329224,7190,19940422,687
90818,73277,58219,18734,19940422,633
90819,57722,142019,2387,19950825,672
90819,57722,107994,6018,19950825,41
90819,57722,44327,1189,19950825,385
90819,57722,395612,17133,19950825,462
90820,230341,474522,4646,19970424,607
90820,230341,78205,18668,19970424,822
90820,230341,387535,17121,19970424,947
90820,230341,287818,9847,19970424,241
90820,230341,154970,13871,19970424,771
90820,230341,576411,4032,19970424,679
90820,230341,132195,3470,19970424,902
90821,133345,594517,6260,19920611,709
90821,133345,230842,4253,19920611,216
90821,133345,158559,8247,19920611,92
90821,133345,297625,4248,19920611,548
90821,133345,568662,7235,19920611,675
90821,133345,87536,2403,19920611,6
90821,133345,9623,87,19920611,938
90822,111469,332402,15639,19960829,684
90822,111469,68399,7893,19960829,309
90822,111469,577328,12171,19960829,696
90822,111469,537317,16839,19960829,520
90822,111469,73031,6982,19960829,457
90823,247391,456378,13411,19920305,595
90823,247391,535413,3881,19920305,704
90823,247391,484762,15062,19920305,299
90823,247391,578356,18976,19920305,964
90823,247391,420950,19778,19920305,309
90848,198658,170740,8626,19920307,998
90849,141167,68775,13196,19960122,911
90849,141167,287803,17491,19960122,874
90849,141167,492352,701,19960122,63
90849,141167,347007,12293,19960122,112
90849,141167,142246,3198,19960122,357
90850,177389,451687,16060,19960209,1007
90850,177389,287301,16423,19960209,514
90850,177389,455768,18538,19960209,91
90850,177389,489060,1455,19960209,75
90850,177389,228684,723,19960209,766
90850,177389,490090,15152,19960209,523
90850,177389,140385,19116,19960209,644
90851,267514,236560,9505,19920428,719
90851,267514,249405,3547,19920428,796
90851,267514,135790,5770,19920428,637
90851,267514,421757,10071,19920428,865
90851,267514,62340,70,19920428,861
90851,267514,139121,7951,19920428,703
90851,267514,593203,1908,19920428,753
90852,276238,353376,17478,19950612,575
90852,276238,385991,6716,19950612,653
90853,215974,493441,3226,19930820,682
90854,141589,192116,8113,19971212,48
90854,141589,277721,1268,19971212,101
90854,141589,245847,453,19971212,395
90854,141589,347421,8916,19971212,283
90854,141589,498828,7531,19971212,562
90854,141589,597593,19888,19971212,679
90855,53713,517739,8896,19930407,780
90855,53713,424676,6645,19930407,763
90855,53713,525340,14726,19930407,145
90855,53713,383034,10793,19930407,327
90855,53713,243698,5404,19930407,691
90880,39653,57267,13607,19951020,728
90880,39653,75196,6641,19951020,532
90880,39653,215776,14117,19951020,679
90880,39653,146952,18485,19951020,586
90881,133456,598584,14256,19940129,989
90881,133456,185033,4665,19940129,927
90881,133456,49238,3554,19940129,557
90881,133456,137740,4844,19940129,185
90882,191449,88106,9041,19951031,793
90882,191449,584709,12019,19951031,271
90882,191449,392390,7029,19951031,64
90882,191449,288180,11201,19951031,776
90882,191449,236078,10112,19951031,155
90882,191449,553489,1105,19951031,951
90883,157865,447781,10723,19950923,246
90883,157865,52953,5485,19950923,553
90884,33148,167016,18055,19980628,817
90884,33148,236095,19335,19980628,903
90884,33148,245574,1626,19980628,697
90884,33148,550170,3885,19980628,459
90884,33148,91769,14049,19980628,303
90884,33148,351066,13580,19980628,935
90884,33148,564799,6043,19980628,1003
90885,2141,565540,4317,19970723,770
90885,2141,416248,8726,19970723,844
90885,2141,463735,16697,19970723,958
90885,2141,582476,16941,19970723,104
90885,2141,66709,15092,19970723,41
90885,2141,363728,1679,19970723,898
90886,274978,475466,10720,19960228,425
90886,274978,343677,2451,19960228,168
90886,274978,571363,4474,19960228,480
90886,274978,493834,13751,19960228,90
90886,274978,63243,17976,19960228,925
90886,274978,317176,9118,19960228,627
90887,50725,374886,19469,19941022,32
90887,50725,93767,7381,19941022,106
90887,50725,333417,15995,19941022,427
90887,50725,337927,222,19941022,723
90887,50725,523711,17196,19941022,947
90887,50725,599731,1105,19941022,0
90887,50725,269500,16611,19941022,891
90912,205840,78736,6802,19980310,566
90912,205840,311267,5649,19980310,970
90912,205840,62773,17808,19980310,216
90912,205840,219569,8360,19980310,171
90913,220591,542057,10691,19950712,928
90913,220591,541293,7750,19950712,514
90913,220591,297991,9286,19950712,660
90913,220591,120437,14249,19950712,125
90914,42601,259003,13741,19961127,68
90914,42601,60684,1637,19961127,905
90914,42601,501680,3416,19961127,721
90914,42601,528388,8310,19961127,458
90915,175471,521299,1673,19960917,84
90915,175471,271504,3498,19960917,874
90916,118838,312975,19338,19960406,882
90917,207665,63321,16172,19931229,213
90917,207665,420971,18610,19931229,205
90917,207665,45997,10561,19931229,233
90917,207665,265510,1981,19931229,84
90917,207665,219244,8553,19931229,733
90918,25106,486326,8511,19940531,929
90918,25106,472914,8746,19940531,856
90918,25106,57748,9127,19940531,27
90918,25106,368271,11307,19940531,361
90919,155650,262365,6672,19950907,825
90944,617,360403,982,19951102,673
90944,617,287270,593,19951102,656
90944,617,540101,14228,19951102,832
90944,617,74660,5536,19951102,779
90944,617,202973,10243,19951102,695
90944,617,366738,6645,19951102,825
90944,617,559539,9431,19951102,314
90945,162313,366107,14956,19950317,152
90945,162313,154914,17955,19950317,282
90945,162313,225780,2035,19950317,37
90945,162313,268451,19990,19950317,350
90945,162313,442935,10201,19950317,506
90946,72562,576265,122,19931210,223
90947,38962,365358,288,19980426,487
90947,38962,164712,5499,19980426,297
90948,224380,172607,1384,19921215,216
90948,224380,3565,15388,19921215,837
90949,154622,356874,18531,19960316,592
90950,124262,460357,13283,19930917,725
90950,124262,208918,1842,19930917,532
90950,124262,78226,17505,19930917,865
90950,124262,136354,5206,19930917,1001
90950,124262,300728,2748,19930917,846
90950,124262,533059,14854,19930917,451
90951,166802,461413,11450,19920717,160
90951,166802,561659,10655,19920717,142
90951,166802,599978,3865,19920717,991
90951,166802,223217,6199,19920717,876
90976,228298,493443,18714,19960124,289
90976,228298,91685,14218,19960124,651
90976,228298,140451,15692,19960124,68
90976,228298,151709,8195,19960124,621
90977,295457,41483,3931,19930717,857
90977,295457,1536,5178,19930717,483
90977,295457,1798,4492,19930717,397
90978,135427,297009,6040,19971231,775
90978,135427,427528,11254,19971231,966
90979,291550,173247,11355,19960827,749
90979,291550,552658,13630,19960827,220
90979,291550,510182,18476,19960827,481
90980,169795,178017,2990,19960608,37
90980,169795,325410,5306,19960608,348
90980,169795,157047,17694,19960608,890
90981,124774,573443,8305,19930729,381
90981,124774,56339,12870,19930729,615
90981,124774,78081,16893,19930729,826
90981,124774,104858,3939,19930729,293
90981,124774,140708,9149,19930729,149
90982,52471,536094,17348,19961107,754
90982,52471,521651,1771,19961107,878
90982,52471,178613,19425,19961107,726
90982,52471,132981,1229,19961107,692
90983,162725,14969,14292,19961204,459
90983,162725,177955,19429,19961204,752
90983,162725,477152,1536,19961204,606
90983,162725,490934,19809,19961204,944
91008,110362,267107,19640,19960426,6
91008,110362,55183,6343,19960426,621
91008,110362,459253,10668,19960426,823
91008,110362,260921,15973,19960426,427
91008,110362,486130,8689,19960426,839
91008,110362,179251,13732,19960426,409
91008,110362,58218,11034,19960426,409
91009,231713,464389,1759,19940226,213
91009,231713,175268,15095,19940226,636
91010,94078,77175,3294,19930415,395
91010,94078,477539,9394,19930415,623
91010,94078,390279,17175,19930415,305
91011,160358,559796,1138,19920824,758
91011,160358,484432,19647,19920824,684
91012,220268,299224,13022,19940204,692
91012,220268,445633,12513,19940204,196
91012,220268,545607,19079,19940204,339
91012,220268,209350,14602,19940204,945
91012,220268,143117,1562,19940204,830
91012,220268,566808,5919,19940204,768
91013,34327,78948,18518,19951031,283
91013,34327,277880,7566,19951031,777
91014,15193,392242,7412,19970130,717
91014,15193,205016,9943,19970130,746
91015,35150,571325,7896,19960711,374
91015,35150,458006,13602,19960711,589
91015,35150,296566,15797,19960711,805
91015,35150,180711,19764,19960711,737
91040,52108,344116,3025,19980325,828
91040,52108,146372,7636,19980325,57
91040,52108,60967,16774,19980325,983
91040,52108,466417,4867,19980325,612
91040,52108,70421,11830,19980325,221
91040,52108,357720,2065,19980325,469
91040,52108,190812,13259,19980325,106
91041,55673,562284,16605,19950213,357
91041,55673,300107,16034,19950213,709
91042,285517,385951,14644,19971111,244
91043,151273,148129,14156,19950810,159
91043,151273,191838,6013,19950810,990
91043,151273,420142,81,19950810,985
91043,151273,519209,7896,19950810,447
91044,215626,339373,5498,19920305,815
91044,215626,226823,12728,19920305,649
91045,14855,388858,13515,19930605,278
91045,14855,324111,16877,19930605,876
91045,14855,529103,19662,19930605,580
91045,14855,26800,6888,19930605,728
91045,14855,420856,4016,19930605,418
91045,14855,521880,2404,19930605,672
91046,57286,197419,17447,19940217,23
91047,101719,313074,17105,19980413,833
91047,101719,420344,7793,19980413,512
91047,101719,309856,14047,19980413,407
91047,101719,333444,4274,19980413,207
91047,101719,181593,8057,19980413,573
91047,101719,416768,10412,19980413,751
91072,164374,103369,11087,19970320,353
91072,164374,307551,13026,19970320,426
91073,229918,32483,10646,19950930,34
91073,229918,529006,17251,19950930,756
91073,229918,203412,4091,19950930,63
91073,229918,542535,4164,19950930,905
91073,229918,185681,3479,19950930,896
91073,229918,134298,7446,19950930,295
91074,221749,520567,11427,19920111,392
91074,221749,555463,12137,19920111,20
91075,11671,301040,14077,19920428,934
91075,11671,376001,9506,19920428,586
91075,11671,232410,12602,19920428,251
91075,11671,107110,7099,19920428,796
91075,11671,187316,93,19920428,739
91076,252547,329697,4549,19930628,516
91076,252547,205751,5276,19930628,707
91076,252547,251633,12461,19930628,641
91077,132904,474755,7377,19961022,178
91078,196228,9721,13095,19960122,373
91078,196228,174207,14336,19960122,401
91079,70798,36339,4291,19950829,956
91079,70798,546272,13900,19950829,299
91079,70798,584415,12941,19950829,735
91079,70798,251902,10172,19950829,536
91079,70798,107269,17374,19950829,375
91079,70798,460300,2804,19950829,89
91079,70798,445641,17908,19950829,43
91104,79643,75724,13242,19960324,8
91104,79643,77693,16183,19960324,721
91104,79643,183841,13947,19960324,57
91104,79643,408711,18982,19960324,164
91104,79643,405448,32,19960324,392
91104,79643,163005,12573,19960324,221
91104,79643,13442,1285,19960324,53
91105,259324,319051,3432,19920406,396
91105,259324,86892,5984,19920406,569
91105,259324,583374,19390,19920406,428
91105,259324,157605,11054,19920406,969
91105,259324,452664,12744,19920406,79
91105,259324,523507,4954,19920406,11
91105,259324,180182,715,19920406,688
91106,35725,110955,13448,19970317,93
91106,35725,14368,18110,19970317,643
91106,35725,268537,13830,19970317,915
91106,35725,85139,15498,19970317,497
91107,126202,167618,8594,19920506,249
91107,126202,152989,9563,19920506,167
91107,126202,282482,16906,19920506,607
91107,126202,468559,9990,19920506,562
91107,126202,57042,9284,19920506,692
91107,126202,497211,11711,19920506,705
91107,126202,410688,1743,19920506,648
91108,60757,16675,11986,19920905,352
91109,241546,322608,12415,19920812,627
91109,241546,467142,7572,19920812,327
91109,241546,249001,16793,19920812,708
91109,241546,557391,6114,19920812,297
91109,241546,259137,3959,19920812,971
91109,241546,506240,7043,19920812,660
91109,241546,360622,7629,19920812,1
91110,55246,367522,13569,19940711,377
91110,55246,527600,8068,19940711,140
91110,55246,556795,6615,19940711,544
91110,55246,448519,10785,19940711,942
91111,10288,134326,2644,19960917,371
91111,10288,401490,945,19960917,573
91111,10288,225636,17217,19960917,708
91111,10288,262748,19957,19960917,229
91111,10288,5157,7811,19960917,374
91111,10288,263360,15353,19960917,197
91111,10288,75632,13903,19960917,55
91136,109795,345207,1348,19930629,799
91136,109795,490622,19284,19930629,294
91136,109795,77209,1628,19930629,358
91137,22829,579363,12953,19960518,202
91137,22829,546569,8010,19960518,597
91138,285932,459533,2810,19960319,109
91138,285932,155859,18532,19960319,696
91138,285932,521553,11954,19960319,616
91138,285932,340287,18698,19960319,107
91138,285932,1637,9520,19960319,132
91138,285932,510692,16698,19960319,727
91138,285932,188468,13912,19960319,552
91139,254876,176118,4262,19920625,505
91139,254876,212658,11372,19920625,372
91139,254876,540264,3735,19920625,280
91139,254876,410511,13853,19920625,53
91139,254876,57114,17930,19920625,951
91139,254876,510249,16961,19920625,320
91140,291254,156862,17888,19960614,783
91141,289663,126383,9689,19940915,189
91142,239197,560927,14731,19940808,284
91142,239197,298733,17154,19940808,548
